abcd,nda,instrument
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_medialorbitofrontal.lh,mdaclgvsslrwbctxlhmlorbitoft,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_middletemporal.lh,mdaclgvsslrwbctxlhmiddletmp,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_lingual.lh,mdaclgvsslrwbctxlhlingual,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_lateralorbitofrontal.lh,mdaclgvsslrwbctxlhlatorbitoft,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_lateraloccipital.lh,mdaclgvsslrwbctxlhlatoccipital,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_isthmuscingulate.lh,mdaclgvsslrwbctxlhisthmuscgl,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_inferiortemporal.lh,mdaclgvsslrwbctxlhinferiortmp,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_inferiorparietal.lh,mdaclgvsslrwbctxlhinferiorpar,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_fusiform.lh,mdaclgvsslrwbctxlhfusiform,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_frontalpole.lh,mdaclgvsslrwbctxlhftpole,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_entorhinal.lh,mdaclgvsslrwbctxlhentorhinal,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_cuneus.lh,mdaclgvsslrwbctxlhcuneus,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_caudalmiddlefrontal.lh,mdaclgvsslrwbctxlhcaudalmiddl,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_caudalanteriorcingulate.lh,mdaclgvsslrwbctxlhcaudalantcgl,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_bankssts.lh,mdaclgvsslrwbctxlhbankssts,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_csf,mdaclgvsslrwbcsf,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_brain.stem,mdaclgvsslrwbbrainstem,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_4th.ventricle,mdaclgvsslrwb4thvtl,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_3rd.ventricle,mdaclgvsslrwb3rdvtl,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_ventraldc.rh,mdaclgvssllsbrightventraldc,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_thalamus.proper.rh,mdaclgvssllsbrightthlpp,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_putamen.rh,mdaclgvssllsbrightputamen,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_pallidum.rh,mdaclgvssllsbrightpallidum,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_lateral.ventricle.rh,mdaclgvssllsbrightlatvtl,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_inf.lat.vent.rh,mdaclgvssllsbrightinflatvent,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_hippocampus.rh,mdaclgvssllsbrighthp,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_cerebral.white.matter.rh,mdaclgvssllsbrightcrlwm,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_cerebellum.white.matter.rh,mdaclgvssllsbrightcerwm,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_cerebellum.cortex.rh,mdaclgvssllsbrightcercortex,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_caudate.rh,mdaclgvssllsbrightcaudate,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_amygdala.rh,mdaclgvssllsbrightamygdala,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_accumbens.area.rh,mdaclgvssllsbrightaccarea,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_ventraldc.lh,mdaclgvssllsblventraldc,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_thalamus.proper.lh,mdaclgvssllsblthlpp,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_putamen.lh,mdaclgvssllsblputamen,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_pallidum.lh,mdaclgvssllsblpallidum,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_lateral.ventricle.lh,mdaclgvssllsbllatvtl,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_inf.lat.vent.lh,mdaclgvssllsblinflatvent,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_hippocampus.lh,mdaclgvssllsblhp,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_cerebral.white.matter.lh,mdaclgvssllsblcrlwm,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_cerebellum.white.matter.lh,mdaclgvssllsblcerwm,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_cerebellum.cortex.lh,mdaclgvssllsblcercortex,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_caudate.lh,mdaclgvssllsblcaudate,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_amygdala.lh,mdaclgvssllsblamygdala,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_accumbens.area.lh,mdaclgvssllsblaccarea,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_transversetemporal.rh,mdaclgvssllsbctxrhtvrtmp,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_temporalpole.rh,mdaclgvssllsbctxrhtmppole,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_supramarginal.rh,mdaclgvssllsbctxrhsupramrg,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_superiortemporal.rh,mdaclgvssllsbctxrhsuperiortmp,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_superiorparietal.rh,mdaclgvssllsbctxrhsuperiorpar,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_superiorfrontal.rh,mdaclgvssllsbctxrhsuperiorft,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_rostralmiddlefrontal.rh,mdaclgvssllsbctxrhrstmiddl,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_rostralanteriorcingulate.rh,mdaclgvssllsbctxrhrstantcgl,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_precuneus.rh,mdaclgvssllsbctxrhprecuneus,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_precentral.rh,mdaclgvssllsbctxrhprecentral,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_posteriorcingulate.rh,mdaclgvssllsbctxrhposteriorcgl,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_postcentral.rh,mdaclgvssllsbctxrhpostcentral,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_pericalcarine.rh,mdaclgvssllsbctxrhpericc,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_parstriangularis.rh,mdaclgvssllsbctxrhparstriangls,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_parsorbitalis.rh,mdaclgvssllsbctxrhparsor,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_parsopercularis.rh,mdaclgvssllsbctxrhparsops,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_parahippocampal.rh,mdaclgvssllsbctxrhparahp,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_paracentral.rh,mdaclgvssllsbctxrhparacentral,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_medialorbitofrontal.rh,mdaclgvssllsbctxrhmlorbitoft,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_middletemporal.rh,mdaclgvssllsbctxrhmiddletmp,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_lingual.rh,mdaclgvssllsbctxrhlingual,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_lateralorbitofrontal.rh,mdaclgvssllsbctxrhlatorbitoft,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_lateraloccipital.rh,mdaclgvssllsbctxrhlatoccipital,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_isthmuscingulate.rh,mdaclgvssllsbctxrhisthmuscgl,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_inferiortemporal.rh,mdaclgvssllsbctxrhinferiortmp,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_inferiorparietal.rh,mdaclgvssllsbctxrhinferiorpar,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_fusiform.rh,mdaclgvssllsbctxrhfusiform,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_frontalpole.rh,mdaclgvssllsbctxrhftpole,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_entorhinal.rh,mdaclgvssllsbctxrhentorhinal,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_cuneus.rh,mdaclgvssllsbctxrhcuneus,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_caudalmiddlefrontal.rh,mdaclgvssllsbctxrhcaudalmiddl,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_caudalanteriorcingulate.rh,mdaclgvssllsbctxrhcaudalantcgl,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_bankssts.rh,mdaclgvssllsbctxrhbankssts,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_transversetemporal.lh,mdaclgvssllsbctxlhtvrtmp,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_temporalpole.lh,mdaclgvssllsbctxlhtmppole,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_supramarginal.lh,mdaclgvssllsbctxlhsupramrg,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_superiortemporal.lh,mdaclgvssllsbctxlhsuperiortmp,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_superiorparietal.lh,mdaclgvssllsbctxlhsuperiorpar,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_superiorfrontal.lh,mdaclgvssllsbctxlhsuperiorft,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_rostralmiddlefrontal.lh,mdaclgvssllsbctxlhrstmiddl,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_rostralanteriorcingulate.lh,mdaclgvssllsbctxlhrstantcgl,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_precuneus.lh,mdaclgvssllsbctxlhprecuneus,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_precentral.lh,mdaclgvssllsbctxlhprecentral,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_posteriorcingulate.lh,mdaclgvssllsbctxlhposteriorcgl,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_postcentral.lh,mdaclgvssllsbctxlhpostcentral,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_pericalcarine.lh,mdaclgvssllsbctxlhpericc,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_parstriangularis.lh,mdaclgvssllsbctxlhparstriangls,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_parsorbitalis.lh,mdaclgvssllsbctxlhparsor,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_parsopercularis.lh,mdaclgvssllsbctxlhparsops,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_parahippocampal.lh,mdaclgvssllsbctxlhparahp,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_paracentral.lh,mdaclgvssllsbctxlhparacentral,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_medialorbitofrontal.lh,mdaclgvssllsbctxlhmlorbitoft,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_middletemporal.lh,mdaclgvssllsbctxlhmiddletmp,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_lingual.lh,mdaclgvssllsbctxlhlingual,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_lateralorbitofrontal.lh,mdaclgvssllsbctxlhlatorbitoft,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_lateraloccipital.lh,mdaclgvssllsbctxlhlatoccipital,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_isthmuscingulate.lh,mdaclgvssllsbctxlhisthmuscgl,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_inferiortemporal.lh,mdaclgvssllsbctxlhinferiortmp,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_inferiorparietal.lh,mdaclgvssllsbctxlhinferiorpar,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_fusiform.lh,mdaclgvssllsbctxlhfusiform,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_frontalpole.lh,mdaclgvssllsbctxlhftpole,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_entorhinal.lh,mdaclgvssllsbctxlhentorhinal,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_cuneus.lh,mdaclgvssllsbctxlhcuneus,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_caudalmiddlefrontal.lh,mdaclgvssllsbctxlhcaudalmiddl,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_caudalanteriorcingulate.lh,mdaclgvssllsbctxlhcaudalantcgl,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_cort.desikan_bankssts.lh,mdaclgvssllsbctxlhbankssts,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_csf,mdaclgvssllsbcsf,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_brain.stem,mdaclgvssllsbbrainstem,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_4th.ventricle,mdaclgvssllsb4thvtl,midaparc01
tfmri_mid_all_antic.large.vs.small.loss_beta_subcort.aseg_3rd.ventricle,mdaclgvssllsb3rdvtl,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_ventraldc.rh,mdaclgrwvsntbrightventraldc,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_thalamus.proper.rh,mdaclgrwvsntbrightthlpp,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_putamen.rh,mdaclgrwvsntbrightputamen,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_pallidum.rh,mdaclgrwvsntbrightpallidum,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_lateral.ventricle.rh,mdaclgrwvsntbrightlatvtl,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_inf.lat.vent.rh,mdaclgrwvsntbrightinflatvent,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_hippocampus.rh,mdaclgrwvsntbrighthp,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_cerebral.white.matter.rh,mdaclgrwvsntbrightcrlwm,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_cerebellum.white.matter.rh,mdaclgrwvsntbrightcerwm,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_cerebellum.cortex.rh,mdaclgrwvsntbrightcercortex,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_caudate.rh,mdaclgrwvsntbrightcaudate,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_amygdala.rh,mdaclgrwvsntbrightamygdala,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_accumbens.area.rh,mdaclgrwvsntbrightaccarea,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_ventraldc.lh,mdaclgrwvsntblventraldc,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_thalamus.proper.lh,mdaclgrwvsntblthlpp,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_putamen.lh,mdaclgrwvsntblputamen,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_pallidum.lh,mdaclgrwvsntblpallidum,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_lateral.ventricle.lh,mdaclgrwvsntbllatvtl,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_inf.lat.vent.lh,mdaclgrwvsntblinflatvent,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_hippocampus.lh,mdaclgrwvsntblhp,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_cerebral.white.matter.lh,mdaclgrwvsntblcrlwm,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_cerebellum.white.matter.lh,mdaclgrwvsntblcerwm,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_cerebellum.cortex.lh,mdaclgrwvsntblcercortex,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_caudate.lh,mdaclgrwvsntblcaudate,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_amygdala.lh,mdaclgrwvsntblamygdala,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_subcort.aseg_accumbens.area.lh,mdaclgrwvsntblaccarea,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_transversetemporal.rh,mdaclgrwvsntbctxrhtvrtmp,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_temporalpole.rh,mdaclgrwvsntbctxrhtmppole,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_supramarginal.rh,mdaclgrwvsntbctxrhsupramrg,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_superiortemporal.rh,mdaclgrwvsntbctxrhsuperiortmp,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_superiorparietal.rh,mdaclgrwvsntbctxrhsuperiorpar,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_superiorfrontal.rh,mdaclgrwvsntbctxrhsuperiorft,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_rostralmiddlefrontal.rh,mdaclgrwvsntbctxrhrstmiddl,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_rostralanteriorcingulate.rh,mdaclgrwvsntbctxrhrstantcgl,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_precuneus.rh,mdaclgrwvsntbctxrhprecuneus,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_precentral.rh,mdaclgrwvsntbctxrhprecentral,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_posteriorcingulate.rh,mdaclgrwvsntbctxrhposteriorcgl,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_postcentral.rh,mdaclgrwvsntbctxrhpostcentral,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_pericalcarine.rh,mdaclgrwvsntbctxrhpericc,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_parstriangularis.rh,mdaclgrwvsntbctxrhparstriangls,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_parsorbitalis.rh,mdaclgrwvsntbctxrhparsor,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_parsopercularis.rh,mdaclgrwvsntbctxrhparsops,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_parahippocampal.rh,mdaclgrwvsntbctxrhparahp,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_paracentral.rh,mdaclgrwvsntbctxrhparacentral,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_medialorbitofrontal.rh,mdaclgrwvsntbctxrhmlorbitoft,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_middletemporal.rh,mdaclgrwvsntbctxrhmiddletmp,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_lingual.rh,mdaclgrwvsntbctxrhlingual,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_lateralorbitofrontal.rh,mdaclgrwvsntbctxrhlatorbitoft,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_lateraloccipital.rh,mdaclgrwvsntbctxrhlatoccipital,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_isthmuscingulate.rh,mdaclgrwvsntbctxrhisthmuscgl,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_inferiortemporal.rh,mdaclgrwvsntbctxrhinferiortmp,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_inferiorparietal.rh,mdaclgrwvsntbctxrhinferiorpar,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_fusiform.rh,mdaclgrwvsntbctxrhfusiform,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_frontalpole.rh,mdaclgrwvsntbctxrhftpole,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_entorhinal.rh,mdaclgrwvsntbctxrhentorhinal,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_cuneus.rh,mdaclgrwvsntbctxrhcuneus,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_caudalmiddlefrontal.rh,mdaclgrwvsntbctxrhcaudalmiddl,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_caudalanteriorcingulate.rh,mdaclgrwvsntbctxrhcaudalantcgl,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_bankssts.rh,mdaclgrwvsntbctxrhbankssts,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_transversetemporal.lh,mdaclgrwvsntbctxlhtvrtmp,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_temporalpole.lh,mdaclgrwvsntbctxlhtmppole,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_supramarginal.lh,mdaclgrwvsntbctxlhsupramrg,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_superiortemporal.lh,mdaclgrwvsntbctxlhsuperiortmp,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_superiorparietal.lh,mdaclgrwvsntbctxlhsuperiorpar,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_superiorfrontal.lh,mdaclgrwvsntbctxlhsuperiorft,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_rostralmiddlefrontal.lh,mdaclgrwvsntbctxlhrstmiddl,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_rostralanteriorcingulate.lh,mdaclgrwvsntbctxlhrstantcgl,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_precuneus.lh,mdaclgrwvsntbctxlhprecuneus,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_precentral.lh,mdaclgrwvsntbctxlhprecentral,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_posteriorcingulate.lh,mdaclgrwvsntbctxlhposteriorcgl,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_postcentral.lh,mdaclgrwvsntbctxlhpostcentral,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_pericalcarine.lh,mdaclgrwvsntbctxlhpericc,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_parstriangularis.lh,mdaclgrwvsntbctxlhparstriangls,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_parsorbitalis.lh,mdaclgrwvsntbctxlhparsor,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_parsopercularis.lh,mdaclgrwvsntbctxlhparsops,midaparc01
tfmri_mid_all_antic.large.reward.vs.neutral_beta_cort.desikan_parahippocampal.lh,mdaclgrwvsntbctxlhparahp,midaparc01
